id,path,w2v_path,title,year,genres
192946,/kaggle/input/2024-dl-final/train/192946.jpg,/kaggle/input/2024-dl-final/train_w2v/192946.npy,You Can't Beat Love,1937,"['Comedy', 'Romance']"
193040,/kaggle/input/2024-dl-final/train/193040.jpg,/kaggle/input/2024-dl-final/train_w2v/193040.npy,Slasher House,2012,['Horror']
193054,/kaggle/input/2024-dl-final/train/193054.jpg,/kaggle/input/2024-dl-final/train_w2v/193054.npy,"Playboy: Farrah Fawcett, All of Me",1997,['Documentary']
193177,/kaggle/input/2024-dl-final/train/193177.jpg,/kaggle/input/2024-dl-final/train_w2v/193177.npy,The Lost Man,1969,['Drama']
193229,/kaggle/input/2024-dl-final/train/193229.jpg,/kaggle/input/2024-dl-final/train_w2v/193229.npy,Black Field,2009,"['Drama', 'Romance']"
193277,/kaggle/input/2024-dl-final/train/193277.jpg,/kaggle/input/2024-dl-final/train_w2v/193277.npy,Zero to Sixty,1978,['Comedy']
193286,/kaggle/input/2024-dl-final/train/193286.jpg,/kaggle/input/2024-dl-final/train_w2v/193286.npy,The Dread,2007,"['Horror', 'Thriller']"
193289,/kaggle/input/2024-dl-final/train/193289.jpg,/kaggle/input/2024-dl-final/train_w2v/193289.npy,The Chalk Circle Man,2009,['Thriller']
193322,/kaggle/input/2024-dl-final/train/193322.jpg,/kaggle/input/2024-dl-final/train_w2v/193322.npy,The Sixth Day,1986,['Drama']
193388,/kaggle/input/2024-dl-final/train/193388.jpg,/kaggle/input/2024-dl-final/train_w2v/193388.npy,The Nightingale's Prayer,1959,"['Drama', 'Romance']"
193411,/kaggle/input/2024-dl-final/train/193411.jpg,/kaggle/input/2024-dl-final/train_w2v/193411.npy,The Kiss ,1900,['Romance']
193459,/kaggle/input/2024-dl-final/train/193459.jpg,/kaggle/input/2024-dl-final/train_w2v/193459.npy,Lucky Losers,1950,['Comedy']
193492,/kaggle/input/2024-dl-final/train/193492.jpg,/kaggle/input/2024-dl-final/train_w2v/193492.npy,Distant Journey,1949,['Drama']
193547,/kaggle/input/2024-dl-final/train/193547.jpg,/kaggle/input/2024-dl-final/train_w2v/193547.npy,Kind Lady ,1951,"['Drama', 'Thriller']"
193598,/kaggle/input/2024-dl-final/train/193598.jpg,/kaggle/input/2024-dl-final/train_w2v/193598.npy,Satan's Bed,1986,['Horror']
193603,/kaggle/input/2024-dl-final/train/193603.jpg,/kaggle/input/2024-dl-final/train_w2v/193603.npy,Hayride,2012,"['Horror', 'Thriller']"
193610,/kaggle/input/2024-dl-final/train/193610.jpg,/kaggle/input/2024-dl-final/train_w2v/193610.npy,The Other Woman,2014,"['Comedy', 'Romance']"
193611,/kaggle/input/2024-dl-final/train/193611.jpg,/kaggle/input/2024-dl-final/train_w2v/193611.npy,The Laughing Dead,1989,['Horror']
193616,/kaggle/input/2024-dl-final/train/193616.jpg,/kaggle/input/2024-dl-final/train_w2v/193616.npy,Last Man Standing,1987,['Action']
193689,/kaggle/input/2024-dl-final/train/193689.jpg,/kaggle/input/2024-dl-final/train_w2v/193689.npy,Boomerang Family,2013,"['Drama', 'Comedy']"
193726,/kaggle/input/2024-dl-final/train/193726.jpg,/kaggle/input/2024-dl-final/train_w2v/193726.npy,ABCs of Death 2,2014,['Horror']
193732,/kaggle/input/2024-dl-final/train/193732.jpg,/kaggle/input/2024-dl-final/train_w2v/193732.npy,Il successo,1963,['Comedy']
193888,/kaggle/input/2024-dl-final/train/193888.jpg,/kaggle/input/2024-dl-final/train_w2v/193888.npy,Holiday for Sinners,1952,['Drama']
193904,/kaggle/input/2024-dl-final/train/193904.jpg,/kaggle/input/2024-dl-final/train_w2v/193904.npy,Ode to the Dawn of Man,2011,['Documentary']
194106,/kaggle/input/2024-dl-final/train/194106.jpg,/kaggle/input/2024-dl-final/train_w2v/194106.npy,Girls Will Be Girls,1980,['Comedy']
194121,/kaggle/input/2024-dl-final/train/194121.jpg,/kaggle/input/2024-dl-final/train_w2v/194121.npy,Dark Circles,2013,['Horror']
194136,/kaggle/input/2024-dl-final/train/194136.jpg,/kaggle/input/2024-dl-final/train_w2v/194136.npy,Sooryavansham,1999,"['Action', 'Drama']"
194144,/kaggle/input/2024-dl-final/train/194144.jpg,/kaggle/input/2024-dl-final/train_w2v/194144.npy,"Pete Holmes: Nice Try, the Devil!",2013,['Comedy']
194407,/kaggle/input/2024-dl-final/train/194407.jpg,/kaggle/input/2024-dl-final/train_w2v/194407.npy,Red Salute,1935,"['Comedy', 'Romance']"
194433,/kaggle/input/2024-dl-final/train/194433.jpg,/kaggle/input/2024-dl-final/train_w2v/194433.npy,Home Delivery,2005,"['Comedy', 'Romance']"
194509,/kaggle/input/2024-dl-final/train/194509.jpg,/kaggle/input/2024-dl-final/train_w2v/194509.npy,The Crystal Ball,1943,['Comedy']
194602,/kaggle/input/2024-dl-final/train/194602.jpg,/kaggle/input/2024-dl-final/train_w2v/194602.npy,Beppie ,1965,['Documentary']
194643,/kaggle/input/2024-dl-final/train/194643.jpg,/kaggle/input/2024-dl-final/train_w2v/194643.npy,Vengeance of the Dead,2001,['Horror']
194645,/kaggle/input/2024-dl-final/train/194645.jpg,/kaggle/input/2024-dl-final/train_w2v/194645.npy,Shreck,1990,['Horror']
194662,/kaggle/input/2024-dl-final/train/194662.jpg,/kaggle/input/2024-dl-final/train_w2v/194662.npy,Birdman or (The Unexpected Virtue of Ignorance),2014,"['Drama', 'Comedy']"
194806,/kaggle/input/2024-dl-final/train/194806.jpg,/kaggle/input/2024-dl-final/train_w2v/194806.npy,The Greengage Summer ,1961,"['Comedy', 'Drama', 'Romance']"
194817,/kaggle/input/2024-dl-final/train/194817.jpg,/kaggle/input/2024-dl-final/train_w2v/194817.npy,Take a Girl Like You ,1970,"['Comedy', 'Drama', 'Romance']"
194926,/kaggle/input/2024-dl-final/train/194926.jpg,/kaggle/input/2024-dl-final/train_w2v/194926.npy,Forbidden Love: The Unashamed Stories of Lesbian Lives,1992,['Documentary']
194966,/kaggle/input/2024-dl-final/train/194966.jpg,/kaggle/input/2024-dl-final/train_w2v/194966.npy,A Night Full of Rain,1995,"['Drama', 'Romance']"
194998,/kaggle/input/2024-dl-final/train/194998.jpg,/kaggle/input/2024-dl-final/train_w2v/194998.npy,Countdown,1990,['Documentary']
195037,/kaggle/input/2024-dl-final/train/195037.jpg,/kaggle/input/2024-dl-final/train_w2v/195037.npy,Heavenly Pursuits,1986,"['Comedy', 'Drama']"
195068,/kaggle/input/2024-dl-final/train/195068.jpg,/kaggle/input/2024-dl-final/train_w2v/195068.npy,Hearts Divided,1936,"['Drama', 'Romance']"
195147,/kaggle/input/2024-dl-final/train/195147.jpg,/kaggle/input/2024-dl-final/train_w2v/195147.npy,Football ,1897,['Documentary']
195204,/kaggle/input/2024-dl-final/train/195204.jpg,/kaggle/input/2024-dl-final/train_w2v/195204.npy,"Skin, Skin",1966,['Drama']
195514,/kaggle/input/2024-dl-final/train/195514.jpg,/kaggle/input/2024-dl-final/train_w2v/195514.npy,Married for the First Time ,1980,['Romance']
195796,/kaggle/input/2024-dl-final/train/195796.jpg,/kaggle/input/2024-dl-final/train_w2v/195796.npy,Home Sweet Home,2013,"['Horror', 'Thriller']"
195814,/kaggle/input/2024-dl-final/train/195814.jpg,/kaggle/input/2024-dl-final/train_w2v/195814.npy,The Beniker Gang,1985,['Drama']
195923,/kaggle/input/2024-dl-final/train/195923.jpg,/kaggle/input/2024-dl-final/train_w2v/195923.npy,It's Not All True,1986,"['Comedy', 'Drama']"
195978,/kaggle/input/2024-dl-final/train/195978.jpg,/kaggle/input/2024-dl-final/train_w2v/195978.npy,Wicked Temptations,2002,['Thriller']
196065,/kaggle/input/2024-dl-final/train/196065.jpg,/kaggle/input/2024-dl-final/train_w2v/196065.npy,Racquet,1979,['Comedy']
196242,/kaggle/input/2024-dl-final/train/196242.jpg,/kaggle/input/2024-dl-final/train_w2v/196242.npy,Much Ado About Nothing,2011,"['Comedy', 'Drama', 'Romance']"
196252,/kaggle/input/2024-dl-final/train/196252.jpg,/kaggle/input/2024-dl-final/train_w2v/196252.npy,"Curse, Death & Spirit",1992,['Horror']
196305,/kaggle/input/2024-dl-final/train/196305.jpg,/kaggle/input/2024-dl-final/train_w2v/196305.npy,Liars All,2013,['Thriller']
196446,/kaggle/input/2024-dl-final/train/196446.jpg,/kaggle/input/2024-dl-final/train_w2v/196446.npy,Last Summer,2013,"['Drama', 'Romance']"
196738,/kaggle/input/2024-dl-final/train/196738.jpg,/kaggle/input/2024-dl-final/train_w2v/196738.npy,Inside: 'Dr. Strangelove or How I Learned to Stop Worrying and Love the Bomb',2000,['Documentary']
196772,/kaggle/input/2024-dl-final/train/196772.jpg,/kaggle/input/2024-dl-final/train_w2v/196772.npy,Fany,1995,"['Drama', 'Comedy']"
196789,/kaggle/input/2024-dl-final/train/196789.jpg,/kaggle/input/2024-dl-final/train_w2v/196789.npy,Enchanted April ,1935,"['Comedy', 'Drama', 'Romance']"
196798,/kaggle/input/2024-dl-final/train/196798.jpg,/kaggle/input/2024-dl-final/train_w2v/196798.npy,Long Weekend,2013,"['Horror', 'Thriller']"
196833,/kaggle/input/2024-dl-final/train/196833.jpg,/kaggle/input/2024-dl-final/train_w2v/196833.npy,Happiness for Sale,2013,"['Drama', 'Comedy']"
196846,/kaggle/input/2024-dl-final/train/196846.jpg,/kaggle/input/2024-dl-final/train_w2v/196846.npy,Andhaa Kaanoon,1983,['Action']
196920,/kaggle/input/2024-dl-final/train/196920.jpg,/kaggle/input/2024-dl-final/train_w2v/196920.npy,Water Child,1995,"['Drama', 'Romance']"
196928,/kaggle/input/2024-dl-final/train/196928.jpg,/kaggle/input/2024-dl-final/train_w2v/196928.npy,Sundays on Leave,1993,"['Comedy', 'Drama']"
196936,/kaggle/input/2024-dl-final/train/196936.jpg,/kaggle/input/2024-dl-final/train_w2v/196936.npy,Muscle Heat,2002,"['Action', 'Thriller']"
196942,/kaggle/input/2024-dl-final/train/196942.jpg,/kaggle/input/2024-dl-final/train_w2v/196942.npy,Destiny,1997,"['Drama', 'Romance']"
196978,/kaggle/input/2024-dl-final/train/196978.jpg,/kaggle/input/2024-dl-final/train_w2v/196978.npy,Shades of Gray,1997,"['Action', 'Thriller']"
197033,/kaggle/input/2024-dl-final/train/197033.jpg,/kaggle/input/2024-dl-final/train_w2v/197033.npy,Geography Club,2013,"['Comedy', 'Drama', 'Romance']"
197210,/kaggle/input/2024-dl-final/train/197210.jpg,/kaggle/input/2024-dl-final/train_w2v/197210.npy,Polygon ,1977,['Animation']
197258,/kaggle/input/2024-dl-final/train/197258.jpg,/kaggle/input/2024-dl-final/train_w2v/197258.npy,The Sleazy Uncle,1989,"['Comedy', 'Drama']"
197322,/kaggle/input/2024-dl-final/train/197322.jpg,/kaggle/input/2024-dl-final/train_w2v/197322.npy,Jake Johannsen: This'll Take About An Hour,1992,['Comedy']
197357,/kaggle/input/2024-dl-final/train/197357.jpg,/kaggle/input/2024-dl-final/train_w2v/197357.npy,The List,2000,['Thriller']
197377,/kaggle/input/2024-dl-final/train/197377.jpg,/kaggle/input/2024-dl-final/train_w2v/197377.npy,Boxes,2007,['Drama']
197504,/kaggle/input/2024-dl-final/train/197504.jpg,/kaggle/input/2024-dl-final/train_w2v/197504.npy,The Blue Danube Waltz,1992,"['Drama', 'Comedy']"
197538,/kaggle/input/2024-dl-final/train/197538.jpg,/kaggle/input/2024-dl-final/train_w2v/197538.npy,Anne Trister,1986,['Drama']
197647,/kaggle/input/2024-dl-final/train/197647.jpg,/kaggle/input/2024-dl-final/train_w2v/197647.npy,Encore ,1951,"['Comedy', 'Drama']"
197740,/kaggle/input/2024-dl-final/train/197740.jpg,/kaggle/input/2024-dl-final/train_w2v/197740.npy,Chariots of Fur,1994,['Animation']
197764,/kaggle/input/2024-dl-final/train/197764.jpg,/kaggle/input/2024-dl-final/train_w2v/197764.npy,Soup or Sonic,1980,['Animation']
197835,/kaggle/input/2024-dl-final/train/197835.jpg,/kaggle/input/2024-dl-final/train_w2v/197835.npy,Unishe April,1994,['Drama']
197846,/kaggle/input/2024-dl-final/train/197846.jpg,/kaggle/input/2024-dl-final/train_w2v/197846.npy,Crying Freeman 1: Portrait of a Killer,1988,['Animation']
197897,/kaggle/input/2024-dl-final/train/197897.jpg,/kaggle/input/2024-dl-final/train_w2v/197897.npy,Nutcracker,1982,['Drama']
197919,/kaggle/input/2024-dl-final/train/197919.jpg,/kaggle/input/2024-dl-final/train_w2v/197919.npy,A Haunting at Silver Falls,2013,"['Horror', 'Thriller']"
197936,/kaggle/input/2024-dl-final/train/197936.jpg,/kaggle/input/2024-dl-final/train_w2v/197936.npy,Bright Days Ahead,2013,"['Drama', 'Romance']"
197976,/kaggle/input/2024-dl-final/train/197976.jpg,/kaggle/input/2024-dl-final/train_w2v/197976.npy,Himala,1982,['Drama']
198013,/kaggle/input/2024-dl-final/train/198013.jpg,/kaggle/input/2024-dl-final/train_w2v/198013.npy,The Fiancee,1980,['Drama']
198036,/kaggle/input/2024-dl-final/train/198036.jpg,/kaggle/input/2024-dl-final/train_w2v/198036.npy,Ant Street,1995,"['Comedy', 'Drama']"
198038,/kaggle/input/2024-dl-final/train/198038.jpg,/kaggle/input/2024-dl-final/train_w2v/198038.npy,Hannah,1996,['Thriller']
198119,/kaggle/input/2024-dl-final/train/198119.jpg,/kaggle/input/2024-dl-final/train_w2v/198119.npy,Half-Sister,2013,"['Comedy', 'Drama']"
198181,/kaggle/input/2024-dl-final/train/198181.jpg,/kaggle/input/2024-dl-final/train_w2v/198181.npy,Stygian,2000,['Horror']
198214,/kaggle/input/2024-dl-final/train/198214.jpg,/kaggle/input/2024-dl-final/train_w2v/198214.npy,Ring of Fire,2013,['Drama']
198225,/kaggle/input/2024-dl-final/train/198225.jpg,/kaggle/input/2024-dl-final/train_w2v/198225.npy,The Ghost Story of Oiwa's Spirit ,1961,['Horror']
198273,/kaggle/input/2024-dl-final/train/198273.jpg,/kaggle/input/2024-dl-final/train_w2v/198273.npy,I Love You Renato,2013,"['Drama', 'Romance']"
198292,/kaggle/input/2024-dl-final/train/198292.jpg,/kaggle/input/2024-dl-final/train_w2v/198292.npy,Murder Collection V.1,2009,['Horror']
198307,/kaggle/input/2024-dl-final/train/198307.jpg,/kaggle/input/2024-dl-final/train_w2v/198307.npy,Ricky Gervais Live 2: Politics,2004,['Comedy']
198343,/kaggle/input/2024-dl-final/train/198343.jpg,/kaggle/input/2024-dl-final/train_w2v/198343.npy,Narsimha,1991,['Action']
198352,/kaggle/input/2024-dl-final/train/198352.jpg,/kaggle/input/2024-dl-final/train_w2v/198352.npy,Pingami,1994,"['Action', 'Thriller']"
198380,/kaggle/input/2024-dl-final/train/198380.jpg,/kaggle/input/2024-dl-final/train_w2v/198380.npy,The Underage Girl ,1974,"['Comedy', 'Romance']"
198440,/kaggle/input/2024-dl-final/train/198440.jpg,/kaggle/input/2024-dl-final/train_w2v/198440.npy,Dyuba-Dyuba,1993,"['Drama', 'Romance']"
198483,/kaggle/input/2024-dl-final/train/198483.jpg,/kaggle/input/2024-dl-final/train_w2v/198483.npy,At Full Speed,1982,['Drama']
198507,/kaggle/input/2024-dl-final/train/198507.jpg,/kaggle/input/2024-dl-final/train_w2v/198507.npy,The Inheritance,1980,['Drama']
198690,/kaggle/input/2024-dl-final/train/198690.jpg,/kaggle/input/2024-dl-final/train_w2v/198690.npy,Miss Magic,1988,['Horror']
198751,/kaggle/input/2024-dl-final/train/198751.jpg,/kaggle/input/2024-dl-final/train_w2v/198751.npy,Vassilissa the Beautiful ,1977,['Animation']
198853,/kaggle/input/2024-dl-final/train/198853.jpg,/kaggle/input/2024-dl-final/train_w2v/198853.npy,And Love Has Vanished,1961,"['Drama', 'Romance']"
198890,/kaggle/input/2024-dl-final/train/198890.jpg,/kaggle/input/2024-dl-final/train_w2v/198890.npy,Madalena ,1960,"['Comedy', 'Drama']"
198988,/kaggle/input/2024-dl-final/train/198988.jpg,/kaggle/input/2024-dl-final/train_w2v/198988.npy,The Return of the Prodigal Parrot (Part 1),1984,['Animation']
199011,/kaggle/input/2024-dl-final/train/199011.jpg,/kaggle/input/2024-dl-final/train_w2v/199011.npy,Graduation Party,1985,"['Comedy', 'Drama', 'Romance']"
199056,/kaggle/input/2024-dl-final/train/199056.jpg,/kaggle/input/2024-dl-final/train_w2v/199056.npy,The Big Ask,2014,"['Comedy', 'Drama']"
199139,/kaggle/input/2024-dl-final/train/199139.jpg,/kaggle/input/2024-dl-final/train_w2v/199139.npy,Fukrey,2013,"['Comedy', 'Drama', 'Romance']"
199155,/kaggle/input/2024-dl-final/train/199155.jpg,/kaggle/input/2024-dl-final/train_w2v/199155.npy,Face of Fire,1959,['Drama']
199219,/kaggle/input/2024-dl-final/train/199219.jpg,/kaggle/input/2024-dl-final/train_w2v/199219.npy,Shadow ,1956,"['Action', 'Drama']"
199262,/kaggle/input/2024-dl-final/train/199262.jpg,/kaggle/input/2024-dl-final/train_w2v/199262.npy,Trainer!,2013,['Documentary']
199275,/kaggle/input/2024-dl-final/train/199275.jpg,/kaggle/input/2024-dl-final/train_w2v/199275.npy,The Role,2013,['Drama']
199336,/kaggle/input/2024-dl-final/train/199336.jpg,/kaggle/input/2024-dl-final/train_w2v/199336.npy,Sophia de Mello Breyner Andresen ,1969,['Documentary']
199347,/kaggle/input/2024-dl-final/train/199347.jpg,/kaggle/input/2024-dl-final/train_w2v/199347.npy,Pulse Pounders,1988,['Horror']
199352,/kaggle/input/2024-dl-final/train/199352.jpg,/kaggle/input/2024-dl-final/train_w2v/199352.npy,Jennifer on My Mind,1971,"['Comedy', 'Drama']"
199414,/kaggle/input/2024-dl-final/train/199414.jpg,/kaggle/input/2024-dl-final/train_w2v/199414.npy,Joy Street,1995,['Animation']
199423,/kaggle/input/2024-dl-final/train/199423.jpg,/kaggle/input/2024-dl-final/train_w2v/199423.npy,Visitors,2013,['Documentary']
199458,/kaggle/input/2024-dl-final/train/199458.jpg,/kaggle/input/2024-dl-final/train_w2v/199458.npy,As Long as You're Near Me ,1953,['Drama']
199479,/kaggle/input/2024-dl-final/train/199479.jpg,/kaggle/input/2024-dl-final/train_w2v/199479.npy,The Wayward Wife ,1953,"['Comedy', 'Drama']"
199534,/kaggle/input/2024-dl-final/train/199534.jpg,/kaggle/input/2024-dl-final/train_w2v/199534.npy,Wolf Creek 2,2013,"['Horror', 'Thriller']"
199549,/kaggle/input/2024-dl-final/train/199549.jpg,/kaggle/input/2024-dl-final/train_w2v/199549.npy,True Friends,2013,"['Comedy', 'Romance']"
199556,/kaggle/input/2024-dl-final/train/199556.jpg,/kaggle/input/2024-dl-final/train_w2v/199556.npy,Absolute Deception,2013,['Action']
199609,/kaggle/input/2024-dl-final/train/199609.jpg,/kaggle/input/2024-dl-final/train_w2v/199609.npy,A Visitor from the Living,1999,['Documentary']
199643,/kaggle/input/2024-dl-final/train/199643.jpg,/kaggle/input/2024-dl-final/train_w2v/199643.npy,The Big Bad Wolf,2013,"['Comedy', 'Romance']"
199647,/kaggle/input/2024-dl-final/train/199647.jpg,/kaggle/input/2024-dl-final/train_w2v/199647.npy,The Color of Time,2012,"['Drama', 'Romance']"
199689,/kaggle/input/2024-dl-final/train/199689.jpg,/kaggle/input/2024-dl-final/train_w2v/199689.npy,Divine ,1935,"['Comedy', 'Drama']"
199702,/kaggle/input/2024-dl-final/train/199702.jpg,/kaggle/input/2024-dl-final/train_w2v/199702.npy,Pleasure,2013,"['Comedy', 'Drama']"
199747,/kaggle/input/2024-dl-final/train/199747.jpg,/kaggle/input/2024-dl-final/train_w2v/199747.npy,Libera Me,2000,"['Action', 'Drama']"
199771,/kaggle/input/2024-dl-final/train/199771.jpg,/kaggle/input/2024-dl-final/train_w2v/199771.npy,Horror Stories 2,2013,"['Horror', 'Thriller']"
199782,/kaggle/input/2024-dl-final/train/199782.jpg,/kaggle/input/2024-dl-final/train_w2v/199782.npy,Springsteen & I,2013,['Documentary']
199788,/kaggle/input/2024-dl-final/train/199788.jpg,/kaggle/input/2024-dl-final/train_w2v/199788.npy,Omnivores,2013,"['Horror', 'Thriller']"
199851,/kaggle/input/2024-dl-final/train/199851.jpg,/kaggle/input/2024-dl-final/train_w2v/199851.npy,Hawaii,2013,['Romance']
199925,/kaggle/input/2024-dl-final/train/199925.jpg,/kaggle/input/2024-dl-final/train_w2v/199925.npy,Over Your Dead Body,2014,['Horror']
199947,/kaggle/input/2024-dl-final/train/199947.jpg,/kaggle/input/2024-dl-final/train_w2v/199947.npy,Emperor's Secret ,2006,['Animation']
199981,/kaggle/input/2024-dl-final/train/199981.jpg,/kaggle/input/2024-dl-final/train_w2v/199981.npy,Nerds of a Feather,1989,['Comedy']
199994,/kaggle/input/2024-dl-final/train/199994.jpg,/kaggle/input/2024-dl-final/train_w2v/199994.npy,Sarocharu,2012,"['Drama', 'Comedy']"
200023,/kaggle/input/2024-dl-final/train/200023.jpg,/kaggle/input/2024-dl-final/train_w2v/200023.npy,Owls' Castle,1999,"['Action', 'Drama']"
200066,/kaggle/input/2024-dl-final/train/200066.jpg,/kaggle/input/2024-dl-final/train_w2v/200066.npy,The Sparrow's Fluttering,1988,"['Drama', 'Romance']"
200112,/kaggle/input/2024-dl-final/train/200112.jpg,/kaggle/input/2024-dl-final/train_w2v/200112.npy,Puppylove,2013,"['Romance', 'Drama']"
200133,/kaggle/input/2024-dl-final/train/200133.jpg,/kaggle/input/2024-dl-final/train_w2v/200133.npy,Rodney Dangerfield: It's Not Easy Bein' Me,1986,['Comedy']
200144,/kaggle/input/2024-dl-final/train/200144.jpg,/kaggle/input/2024-dl-final/train_w2v/200144.npy,Life,1994,['Documentary']
200154,/kaggle/input/2024-dl-final/train/200154.jpg,/kaggle/input/2024-dl-final/train_w2v/200154.npy,The Dawning,1988,"['Drama', 'Thriller']"
200190,/kaggle/input/2024-dl-final/train/200190.jpg,/kaggle/input/2024-dl-final/train_w2v/200190.npy,Biography of a Bachelor Girl,1935,"['Comedy', 'Romance']"
200326,/kaggle/input/2024-dl-final/train/200326.jpg,/kaggle/input/2024-dl-final/train_w2v/200326.npy,Liar's Edge,1992,['Thriller']
200436,/kaggle/input/2024-dl-final/train/200436.jpg,/kaggle/input/2024-dl-final/train_w2v/200436.npy,Pursuit,1991,['Action']
200441,/kaggle/input/2024-dl-final/train/200441.jpg,/kaggle/input/2024-dl-final/train_w2v/200441.npy,Bajo en nicotina,1984,"['Drama', 'Thriller']"
200454,/kaggle/input/2024-dl-final/train/200454.jpg,/kaggle/input/2024-dl-final/train_w2v/200454.npy,3 Men in White ,1944,"['Comedy', 'Drama']"
200462,/kaggle/input/2024-dl-final/train/200462.jpg,/kaggle/input/2024-dl-final/train_w2v/200462.npy,Hansel & Gretel,2013,['Horror']
200580,/kaggle/input/2024-dl-final/train/200580.jpg,/kaggle/input/2024-dl-final/train_w2v/200580.npy,Spud 2: The Madness Continues,2013,"['Comedy', 'Drama']"
200604,/kaggle/input/2024-dl-final/train/200604.jpg,/kaggle/input/2024-dl-final/train_w2v/200604.npy,Jail Breakers,2002,['Comedy']
200619,/kaggle/input/2024-dl-final/train/200619.jpg,/kaggle/input/2024-dl-final/train_w2v/200619.npy,Strategy for a Mission of Death,1979,['Action']
200627,/kaggle/input/2024-dl-final/train/200627.jpg,/kaggle/input/2024-dl-final/train_w2v/200627.npy,Surprise Cinema,1999,['Animation']
200645,/kaggle/input/2024-dl-final/train/200645.jpg,/kaggle/input/2024-dl-final/train_w2v/200645.npy,Marius,2013,"['Drama', 'Comedy']"
200675,/kaggle/input/2024-dl-final/train/200675.jpg,/kaggle/input/2024-dl-final/train_w2v/200675.npy,The Adventure of the Action Hunters,1987,['Action']
200711,/kaggle/input/2024-dl-final/train/200711.jpg,/kaggle/input/2024-dl-final/train_w2v/200711.npy,Over the Rainbow,2002,"['Drama', 'Romance']"
200779,/kaggle/input/2024-dl-final/train/200779.jpg,/kaggle/input/2024-dl-final/train_w2v/200779.npy,Kinnikuman II,2001,['Animation']
200780,/kaggle/input/2024-dl-final/train/200780.jpg,/kaggle/input/2024-dl-final/train_w2v/200780.npy,Good Chemistry,2008,"['Drama', 'Thriller']"
200813,/kaggle/input/2024-dl-final/train/200813.jpg,/kaggle/input/2024-dl-final/train_w2v/200813.npy,The Blue Planet ,2001,['Documentary']
200862,/kaggle/input/2024-dl-final/train/200862.jpg,/kaggle/input/2024-dl-final/train_w2v/200862.npy,Vigil in the Night,1940,['Drama']
200918,/kaggle/input/2024-dl-final/train/200918.jpg,/kaggle/input/2024-dl-final/train_w2v/200918.npy,The Secret Lives of Dorks,2013,['Comedy']
200919,/kaggle/input/2024-dl-final/train/200919.jpg,/kaggle/input/2024-dl-final/train_w2v/200919.npy,The Photographer,2000,"['Comedy', 'Drama']"
200934,/kaggle/input/2024-dl-final/train/200934.jpg,/kaggle/input/2024-dl-final/train_w2v/200934.npy,Shy Boys: IRL,2011,['Documentary']
200977,/kaggle/input/2024-dl-final/train/200977.jpg,/kaggle/input/2024-dl-final/train_w2v/200977.npy,Club Butterfly,2001,['Drama']
201024,/kaggle/input/2024-dl-final/train/201024.jpg,/kaggle/input/2024-dl-final/train_w2v/201024.npy,Children of Sorrow,2012,['Horror']
201029,/kaggle/input/2024-dl-final/train/201029.jpg,/kaggle/input/2024-dl-final/train_w2v/201029.npy,The Man in the Lighthouse,2007,"['Drama', 'Romance']"
201043,/kaggle/input/2024-dl-final/train/201043.jpg,/kaggle/input/2024-dl-final/train_w2v/201043.npy,The Terminal Trust,2012,['Drama']
201086,/kaggle/input/2024-dl-final/train/201086.jpg,/kaggle/input/2024-dl-final/train_w2v/201086.npy,Cuban Fury,2014,['Comedy']
201126,/kaggle/input/2024-dl-final/train/201126.jpg,/kaggle/input/2024-dl-final/train_w2v/201126.npy,El soplagaitas,1981,['Comedy']
201252,/kaggle/input/2024-dl-final/train/201252.jpg,/kaggle/input/2024-dl-final/train_w2v/201252.npy,Return of the Boogeyman,1994,['Horror']
201361,/kaggle/input/2024-dl-final/train/201361.jpg,/kaggle/input/2024-dl-final/train_w2v/201361.npy,American Revolutionary: The Evolution of Grace Lee Boggs,2013,['Documentary']
201365,/kaggle/input/2024-dl-final/train/201365.jpg,/kaggle/input/2024-dl-final/train_w2v/201365.npy,Belle du Seigneur,2012,"['Drama', 'Romance']"
201400,/kaggle/input/2024-dl-final/train/201400.jpg,/kaggle/input/2024-dl-final/train_w2v/201400.npy,Gangland,1998,"['Action', 'Drama']"
201414,/kaggle/input/2024-dl-final/train/201414.jpg,/kaggle/input/2024-dl-final/train_w2v/201414.npy,Shinobi No Mono 3: Resurrection ,1963,"['Action', 'Drama']"
201426,/kaggle/input/2024-dl-final/train/201426.jpg,/kaggle/input/2024-dl-final/train_w2v/201426.npy,Delivery: The Beast Within,2013,"['Horror', 'Thriller']"
201429,/kaggle/input/2024-dl-final/train/201429.jpg,/kaggle/input/2024-dl-final/train_w2v/201429.npy,The Divided Heaven ,1964,"['Drama', 'Romance']"
201445,/kaggle/input/2024-dl-final/train/201445.jpg,/kaggle/input/2024-dl-final/train_w2v/201445.npy,Late Bloomers,1996,"['Comedy', 'Drama', 'Romance']"
201526,/kaggle/input/2024-dl-final/train/201526.jpg,/kaggle/input/2024-dl-final/train_w2v/201526.npy,Boca,1994,"['Drama', 'Thriller']"
201595,/kaggle/input/2024-dl-final/train/201595.jpg,/kaggle/input/2024-dl-final/train_w2v/201595.npy,Death Kick,1998,['Action']
201614,/kaggle/input/2024-dl-final/train/201614.jpg,/kaggle/input/2024-dl-final/train_w2v/201614.npy,The Bus Is Coming,1971,"['Action', 'Drama']"
